,Country,Model,Price,Km,Year,Power_Hd,Fuel,Gearbox,CO2,Consumption
744,ES,Renault Megane,16290.0,49506 ,2017,131 hp,Diesel,Manual,- (,4 
745,ES,Renault Megane,17490.0,55650 ,2017,205 hp,Gasoline,Automatic,- (,6 
746,ES,Renault Megane,27890.0,20672 ,2018,279 hp,Gasoline,Automatic,- (,6.9 
747,ES,Renault Megane,31845.0,49793 ,2020,300 hp,Gasoline,Automatic,- (,- (
748,ES,Renault Megane,31845.0,49793 ,2020,300 hp,Gasoline,Automatic,- (,- (
749,ES,Renault Megane,31845.0,49793 ,2020,300 hp,Gasoline,Automatic,- (,- (
750,ES,Renault Megane,32754.0,7338 ,2019,300 hp,Gasoline,Manual,- (,- (
751,ES,Renault Megane,32900.0,17000 ,2019,280 hp,Gasoline,Automatic,- (,- (
752,ES,Renault Megane,35490.0,22500 ,2020,300 hp,Gasoline,Automatic,- (,0 
753,ES,Renault Megane,1500.0,250000 ,2002,105 hp,Diesel,Manual,- (,5.6 
754,ES,Renault Megane,1500.0,84515 ,1999,75 hp,Gasoline,Manual,- (,7 
755,ES,Renault Megane,2950.0,124000 ,2004,114 hp,Gasoline,Manual,- (,6.8 
756,ES,Renault Megane,3495.0,226100 ,2007,111 hp,Gasoline,Automatic,- (,8 
757,ES,Renault Megane,4999.0,84000 ,2007,111 hp,Gasoline,Manual,- (,6.8 
758,ES,Renault Megane,6650.0,61516 ,2011,111 hp,Gasoline,Manual,- (,6.9 
759,ES,Renault Megane,6700.0,130868 ,2009,105 hp,Diesel,Manual,- (,- (
760,ES,Renault Megane,7900.0,99595 ,2014,116 hp,Gasoline,Manual,- (,5.3 
761,ES,Renault Megane,8999.0,150000 ,2016,110 hp,Diesel,Manual,- (,3.5 
762,ES,Renault Megane,10300.0,107000 ,2015,110 hp,Diesel,Manual,- (,3.5 
763,ES,Renault Megane,10690.0,129860 ,2017,110 hp,Diesel,Manual,- (,3.7 
764,ES,Renault Megane,11990.0,109000 ,2017,110 hp,Diesel,Manual,- (,3.7 
765,ES,Renault Megane,12490.0,91916 ,2018,132 hp,Gasoline,Manual,- (,5.3 
766,ES,Renault Megane,12790.0,52486 ,2017,132 hp,Gasoline,Manual,- (,5.3 
767,ES,Renault Megane,14000.0,71000 ,2017,110 hp,Diesel,Manual,- (,3.7 
768,ES,Renault Megane,14400.0,57000 ,2018,101 hp,Gasoline,Manual,- (,5.4 
769,ES,Renault Megane,14490.0,93704 ,2017,110 hp,Diesel,Manual,- (,3.7 
770,ES,Renault Megane,15800.0,44324 ,2018,132 hp,Gasoline,Manual,- (,5.3 
771,ES,Renault Megane,16700.0,58049 ,2017,110 hp,Diesel,Automatic,- (,3.7 
772,ES,Renault Megane,16950.0,86000 ,2017,205 hp,Gasoline,Automatic,- (,6 
773,ES,Renault Megane,19200.0,9505 ,2021,140 hp,Gasoline,Manual,- (,- (
774,ES,Renault Megane,19800.0,8918 ,2021,116 hp,Diesel,Manual,- (,4.6 
775,ES,Renault Megane,19850.0,22157 ,2021,140 hp,Gasoline,Manual,- (,- (
776,ES,Renault Megane,19990.0,14437 ,2021,140 hp,Gasoline,Automatic,- (,5.4 
777,ES,Renault Megane,20500.0,20787 ,2021,116 hp,Diesel,Manual,- (,4.1 
778,ES,Renault Megane,20500.0,20787 ,2021,116 hp,Diesel,Manual,- (,4.1 
779,ES,Renault Megane,21900.0,11271 ,2020,160 hp,Others,Automatic,- (,- (
780,ES,Renault Megane,22712.0,9650 ,2020,159 hp,Electric/Gasoline,Automatic,- (,0 
781,ES,Renault Megane,23990.0,11560 ,2021,159 hp,Electric/Gasoline,Automatic,- (,0 
782,,,,,,80 hp,,,,
783,,,,,,80 hp,,,,
784,ES,Renault Megane,1450.0,103337 ,2004,80 hp,Diesel,Manual,- (,4.6 
785,ES,Renault Megane,1450.0,103337 ,2004,80 hp,Diesel,Manual,- (,4.6 
786,ES,Renault Megane,1450.0,103337 ,2004,80 hp,Diesel,Manual,- (,4.6 
787,ES,Renault Megane,1450.0,103337 ,2004,88 hp,Diesel,Manual,- (,4.6 
788,ES,Renault Megane,1450.0,103337 ,2004,88 hp,Diesel,Manual,- (,4.6 
789,,,,,,65 hp,,,,
790,ES,Renault Megane,1650.0,190000 ,1999,111 hp,Gasoline,Manual,- (,8.2 
791,ES,Renault Megane,1650.0,190000 ,1999,111 hp,Gasoline,Manual,- (,8.2 
792,ES,Renault Megane,1650.0,199999 ,1998,111 hp,Diesel,Manual,- (,6 
793,,,,,,111 hp,,,,
794,ES,Renault Megane,1700.0,100205 ,2000,101 hp,Gasoline,Manual,- (,7.2 
795,ES,Renault Megane,1700.0,100205 ,2000,105 hp,Gasoline,Manual,- (,7.2 
796,ES,Renault Megane,1700.0,100205 ,2000,105 hp,Gasoline,Manual,- (,7.2 
797,ES,Renault Megane,1700.0,100205 ,2000,114 hp,Gasoline,Manual,- (,7.2 
798,ES,Renault Megane,1790.0,383000 ,2004,114 hp,Diesel,Manual,- (,4.8 
799,,,,,,80 hp,,,,
800,ES,Renault Megane,1950.0,255000 ,2003,106 hp,Diesel,Manual,- (,6.4 
801,ES,Renault Megane,1950.0,255000 ,2003,114 hp,Diesel,Manual,- (,6.4 
802,ES,Renault Megane,1990.0,149000 ,2003,120 hp,Gasoline,Manual,- (,6.8 
803,,,,,,140 hp,,,,
804,,,,,,106 hp,,,,
805,ES,Renault Megane,2490.0,227000 ,2006,120 hp,Gasoline,Manual,- (,6.8 
806,ES,Renault Megane,2500.0,224056 ,2004,80 hp,Diesel,Manual,- (,4.6 
807,,,,,,105 hp,,,,
808,ES,Renault Megane,2750.0,260000 ,2007,120 hp,Diesel,Manual,- (,4.5 
809,ES,Renault Megane,2750.0,255164 ,2006,98 hp,Gasoline,Manual,- (,6.8 
810,ES,Renault Megane,2800.0,267075 ,2005,114 hp,Diesel,Manual,- (,5.5 
811,ES,Renault Megane,2800.0,750 ,2019,106 hp,Gasoline,Manual,- (,- (
812,ES,Renault Megane,2800.0,261593 ,2003,101 hp,Diesel,Manual,- (,4.5 
813,,,,,,86 hp,,,,
814,ES,Renault Megane,2900.0,215955 ,2005,- hp,Diesel,Manual,- (,5.5 
815,ES,Renault Megane,2900.0,239000 ,2005,131 hp,Diesel,Manual,- (,4.6 
816,ES,Renault Megane,2950.0,313000 ,2003,111 hp,Diesel,Manual,- (,6.4 
817,ES,Renault Megane,2950.0,220000 ,2005,135 hp,Diesel,Manual,- (,5.4 
818,ES,Renault Megane,2950.0,155900 ,2003,136 hp,Gasoline,Manual,- (,- (
819,ES,Renault Megane,2990.0,222317 ,2004,,Gasoline,Manual,- (,6.8 
820,ES,Renault Megane,2990.0,209000 ,2007,,Diesel,Manual,- (,4.7 
821,ES,Renault Megane,2990.0,150000 ,2008,,Gasoline,Manual,- (,6.7 
822,ES,Renault Megane,2990.0,167300 ,2007,,Diesel,Manual,- (,4.7 
823,ES,Renault Megane,2999.0,270000 ,2002,,Diesel,Manual,- (,- (
824,ES,Renault Megane,2999.0,268000 ,2007,,Diesel,Manual,- (,5.6 
825,,,,,,,,,,
826,,,,,,,,,,
827,ES,Renault Megane,3490.0,136299 ,2007,,Gasoline,Manual,- (,6.8 
828,ES,Renault Megane,3490.0,179497 ,2006,,Gasoline,Manual,- (,8 
829,ES,Renault Megane,3499.0,167000 ,2007,,Gasoline,Manual,- (,8 
830,,,,,,,,,,
831,,,,,,,,,,
832,ES,Skoda Octavia,12000.0,84987 ,2016,110 hp,Diesel,Manual,- (,3.5 
833,ES,Skoda Octavia,12240.0,150000 ,2017,116 hp,Diesel,Manual,- (,- (
834,ES,Skoda Octavia,13300.0,110000 ,2016,110 hp,Diesel,Manual,- (,- (
835,ES,Skoda Octavia,14500.0,27916 ,2019,116 hp,Gasoline,Automatic,- (,4.7 
836,ES,Skoda Octavia,15900.0,135534 ,2018,150 hp,Diesel,Automatic,- (,- (
837,ES,Skoda Octavia,15990.0,99960 ,2018,150 hp,Diesel,Manual,- (,4.3 
838,ES,Skoda Octavia,18600.0,88457 ,2018,150 hp,Diesel,Manual,- (,4.3 
839,ES,Skoda Octavia,18900.0,6015 ,2019,131 hp,CNG,Automatic,- (,3.8 kg/100 km 
840,ES,Skoda Octavia,20500.0,34359 ,2021,150 hp,Gasoline,Manual,- (,- (
841,ES,Skoda Octavia,21990.0,22000 ,2021,116 hp,Diesel,Manual,- (,4.3 
842,ES,Skoda Octavia,23400.0,1 ,2021,150 hp,Gasoline,Manual,- (,- (
843,ES,Skoda Octavia,25190.0,30441 ,2019,245 hp,Gasoline,Automatic,- (,6.1 
844,ES,Skoda Octavia,25390.0,315 ,2020,150 hp,Diesel,Automatic,- (,- (
845,ES,Skoda Octavia,25390.0,315 ,2020,150 hp,Diesel,Automatic,- (,- (
846,ES,Skoda Octavia,25390.0,315 ,2020,150 hp,Diesel,Automatic,- (,- (
847,ES,Skoda Octavia,34990.0,4500 ,2021,245 hp,Gasoline,Automatic,- (,6.5 
848,ES,Skoda Octavia,36900.0,10 ,2021,245 hp,Electric/Gasoline,Automatic,- (,1.4 
849,ES,Skoda Octavia,36990.0,10 ,2022,245 hp,Gasoline,Automatic,- (,6.5 
850,ES,Skoda Octavia,40700.0,5500 ,2021,245 hp,Electric/Gasoline,Automatic,- (,1.4 
851,ES,Skoda Octavia,3400.0,172000 ,2005,110 hp,Diesel,Manual,- (,5 
852,ES,Skoda Octavia,7990.0,145087 ,2008,170 hp,Diesel,Automatic,- (,6 
853,ES,Skoda Octavia,8300.0,189187 ,2012,105 hp,Diesel,Manual,- (,4.5 
854,ES,Skoda Octavia,10900.0,199000 ,2016,150 hp,Diesel,Manual,- (,4 
855,ES,Skoda Octavia,12990.0,91587 ,2017,116 hp,Diesel,Manual,- (,4.1 
856,ES,Skoda Octavia,13800.0,98685 ,2018,116 hp,Diesel,Manual,- (,4 
857,ES,Skoda Octavia,18300.0,88457 ,2018,150 hp,Diesel,Manual,- (,4.3 
858,ES,Skoda Octavia,19500.0,29062 ,2021,150 hp,Gasoline,Manual,- (,- (
859,ES,Skoda Octavia,21490.0,119000 ,2016,184 hp,Diesel,Automatic,- (,5.1 
860,ES,Skoda Octavia,24900.0,89990 ,2016,184 hp,Diesel,Automatic,- (,5.1 
861,,,,,,90 hp,,,,
862,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
863,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
864,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
865,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
866,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
867,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
868,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
869,ES,Skoda Octavia,2400.0,166761 ,2000,90 hp,Diesel,Manual,- (,5 
870,ES,Skoda Octavia,2400.0,166761 ,2000,105 hp,Diesel,Manual,- (,5 
871,,,,,,105 hp,,,,
872,,,,,,105 hp,,,,
873,ES,Skoda Octavia,4990.0,225000 ,2011,105 hp,Diesel,Manual,- (,4.5 
874,,,,,,105 hp,,,,
875,ES,Skoda Octavia,6790.0,135444 ,2008,105 hp,Diesel,Manual,- (,4.9 
876,ES,Skoda Octavia,6790.0,135444 ,2008,105 hp,Diesel,Manual,- (,4.9 
877,ES,Skoda Octavia,6790.0,135444 ,2008,105 hp,Diesel,Manual,- (,4.9 
878,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
879,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
880,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
881,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
882,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
883,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
884,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
885,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
886,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
887,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
888,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
889,ES,Skoda Octavia,6800.0,239920 ,2013,140 hp,Diesel,Manual,- (,4.5 
890,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
891,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
892,ES,Skoda Octavia,6800.0,239920 ,2013,105 hp,Diesel,Manual,- (,4.5 
893,ES,Skoda Octavia,6990.0,218000 ,2008,140 hp,Diesel,Manual,- (,6.4 
894,,,,,,150 hp,,,,
895,ES,Skoda Octavia,7350.0,131145 ,2010,140 hp,Diesel,Manual,- (,4.5 
896,ES,Skoda Octavia,7350.0,131145 ,2010,140 hp,Diesel,Manual,- (,4.5 
897,ES,Skoda Octavia,7350.0,131145 ,2010,140 hp,Diesel,Manual,- (,4.5 
898,ES,Skoda Octavia,7500.0,250691 ,2012,140 hp,Diesel,Manual,- (,4.8 
899,ES,Skoda Octavia,7500.0,469000 ,2017,140 hp,Diesel,Manual,- (,4 
900,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
901,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
902,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
903,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
904,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
905,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
906,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
907,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
908,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
909,ES,Skoda Octavia,7900.0,163387 ,2010,140 hp,Diesel,Manual,- (,5.5 
910,ES,Skoda Octavia,7900.0,163387 ,2010,105 hp,Diesel,Manual,- (,5.5 
911,ES,Skoda Octavia,7900.0,163387 ,2010,105 hp,Diesel,Manual,- (,5.5 
912,ES,Skoda Octavia,7900.0,163387 ,2010,105 hp,Diesel,Manual,- (,5.5 
913,ES,Skoda Octavia,7900.0,163387 ,2010,105 hp,Diesel,Manual,- (,5.5 
914,ES,Skoda Octavia,7900.0,163387 ,2010,105 hp,Diesel,Manual,- (,5.5 
915,,,,,,105 hp,,,,
916,ES,Skoda Octavia,8900.0,54069 ,2010,110 hp,Diesel,Manual,- (,4.5 
917,ES,Skoda Octavia,8900.0,54069 ,2010,110 hp,Diesel,Manual,- (,4.5 
918,ES,Skoda Octavia,8900.0,54069 ,2010,110 hp,Diesel,Manual,- (,4.5 
919,ES,Skoda Octavia,8900.0,54069 ,2010,105 hp,Diesel,Manual,- (,4.5 
920,ES,Skoda Octavia,8900.0,54069 ,2010,150 hp,Diesel,Manual,- (,4.5 
921,ES,Skoda Octavia,8900.0,54069 ,2010,110 hp,Diesel,Manual,- (,4.5 
922,,,,,,110 hp,,,,
923,ES,Skoda Octavia,9290.0,153900 ,2016,105 hp,Diesel,Manual,- (,3.8 
924,ES,Skoda Octavia,9290.0,153900 ,2016,105 hp,Diesel,Manual,- (,3.8 
925,ES,Skoda Octavia,9290.0,153900 ,2016,150 hp,Diesel,Manual,- (,3.8 
926,ES,Skoda Octavia,9800.0,100969 ,2011,105 hp,Diesel,Manual,- (,4.5 
927,ES,Skoda Octavia,9950.0,278000 ,2015,105 hp,Diesel,Automatic,- (,4.5 
928,ES,Skoda Octavia,9990.0,189000 ,2017,105 hp,Diesel,Manual,- (,3.9 
929,ES,Skoda Octavia,9999.0,169897 ,2017,105 hp,Diesel,Manual,- (,3.8 
930,,,,,,105 hp,,,,
931,ES,Skoda Octavia,10299.0,93014 ,2013,105 hp,Diesel,Manual,- (,3.8 
932,ES,Skoda Octavia,10299.0,93014 ,2013,110 hp,Diesel,Manual,- (,3.8 
933,ES,Skoda Octavia,10300.0,226000 ,2016,110 hp,Diesel,Manual,- (,4.1 
934,ES,Skoda Octavia,10450.0,129000 ,2014,,Diesel,Manual,- (,3.8 
935,ES,Skoda Octavia,10699.0,129000 ,2014,,Diesel,Manual,- (,3.8 
936,ES,Skoda Octavia,10720.0,169407 ,2015,,Gasoline,Manual,- (,4.9 
937,ES,Skoda Octavia,10720.0,169407 ,2015,,Gasoline,Manual,- (,4.9 
938,ES,Skoda Octavia,10720.0,169407 ,2015,,Gasoline,Manual,- (,4.9 
939,ES,Skoda Octavia,10720.0,169407 ,2015,,Gasoline,Manual,- (,4.9 
940,ES,Skoda Octavia,10750.0,151510 ,2016,,Diesel,Manual,- (,4.5 
941,ES,Skoda Octavia,10750.0,151510 ,2016,,Diesel,Manual,- (,4.5 
942,,,,,,,,,,
943,DE,MINI One,3990.0,170000 ,2002,90 hp,Gasoline,Manual,164 ,6.8 
944,DE,MINI One,4450.0,169000 ,2009,75 hp,Gasoline,Manual,128 ,5.3 
945,DE,MINI Cooper,6999.0,112382 ,2008,116 hp,Gasoline,Manual,175 ,7.3 
946,DE,MINI Cooper S,9990.0,124847 ,2010,174 hp,Gasoline,Automatic,185 ,7.9 
947,DE,MINI Cooper,9990.0,158478 ,2013,111 hp,Diesel,Manual,117 ,4.4 
948,DE,MINI Cooper S,9999.0,123000 ,2010,184 hp,Gasoline,Manual,156 ,6.6 
949,DE,MINI Cooper SD,10350.0,87600 ,2013,143 hp,Diesel,Manual,114 ,4.3 
950,DE,MINI One,11990.0,9794 ,2015,75 hp,Gasoline,Manual,117 ,5 
951,DE,MINI Cooper,12390.0,73254 ,2014,136 hp,Gasoline,Manual,105 ,4.5 
952,DE,MINI Cooper,12490.0,40550 ,2015,122 hp,Gasoline,Manual,127 ,5.4 
953,DE,MINI One,12890.0,41802 ,2015,102 hp,Gasoline,Manual,109 ,4.6 
954,DE,MINI One,12900.0,29000 ,2017,102 hp,Gasoline,Manual,109 ,4.6 
955,DE,MINI Cooper S,13990.0,134730 ,2012,184 hp,Gasoline,Automatic,136 ,5.8 
956,DE,MINI One,13990.0,70814 ,2016,102 hp,Gasoline,Manual,109 ,4.6 
957,DE,MINI One,14490.0,78790 ,2018,95 hp,Diesel,Manual,90 ,3.4 
958,DE,MINI One,14490.0,49988 ,2015,102 hp,Gasoline,Automatic,112 ,4.8 
959,DE,MINI Cooper D,14950.0,127277 ,2016,116 hp,Diesel,Manual,95 ,3.6 
960,DE,MINI One,14950.0,19000 ,2016,102 hp,Gasoline,Automatic,112 ,4.8 
961,DE,MINI Cooper,15880.0,39679 ,2015,136 hp,Gasoline,Manual,105 ,4.5 
962,DE,MINI One,16295.0,16400 ,2018,102 hp,Gasoline,Manual,122 ,5.4 
963,DE,MINI Cooper,16320.0,44655 ,2016,136 hp,Gasoline,Manual,111 ,4.8 
964,DE,MINI One D,16490.0,36900 ,2018,95 hp,Diesel,Manual,90 ,3.4 
965,DE,MINI Cooper S,16900.0,75073 ,2015,192 hp,Gasoline,Manual,0 ,5.8 
966,DE,MINI Cooper,17390.0,31319 ,2013,122 hp,Gasoline,Manual,135 ,5.7 
967,DE,MINI Cooper S,17599.0,122000 ,2016,192 hp,Gasoline,Automatic,139 ,5.9 
968,DE,MINI Cooper,18240.0,20245 ,2015,136 hp,Gasoline,Automatic,111 ,4.8 
969,DE,MINI Cooper D,18399.0,69800 ,2017,116 hp,Diesel,Automatic,95 ,3.6 
970,DE,MINI Cooper,18450.0,34990 ,2018,136 hp,Gasoline,Manual,122 ,5.4 
971,DE,MINI Cooper,18490.0,73298 ,2018,136 hp,Gasoline,Automatic,109 ,4.7 
972,DE,MINI Cooper S,18499.0,55131 ,2016,192 hp,Gasoline,Manual,140 ,5.9 
973,DE,MINI One,18980.0,19526 ,2017,102 hp,Gasoline,Automatic,116 ,4.9 
974,DE,MINI Cooper S,18990.0,54330 ,2016,192 hp,Gasoline,Manual,137 ,5.8 
975,DE,MINI Cooper,19290.0,- ,,136 hp,,,,
976,,,,,2016,136 hp,Gasoline,Manual,109 ,4.6 
977,DE,MINI Cooper,19990.0,78089 ,,192 hp,,,,
978,DE,MINI Cooper,19990.0,- ,2018,136 hp,Gasoline,Automatic,127 ,5.6 
979,,,,,2017,192 hp,Gasoline,Automatic,125 ,5.4 
980,DE,MINI Cooper,22880.0,69430 ,2018,192 hp,Gasoline,Automatic,112 ,4.6 
981,DE,MINI Cooper S,22890.0,39776 ,2019,136 hp,Gasoline,Manual,147 ,6.5 
982,DE,MINI Cooper,22949.0,28450 ,2018,170 hp,Gasoline,Automatic,123 ,5.3 
983,DE,MINI Cooper S,22980.0,31200 ,,231 hp,,,,
984,DE,MINI Cooper S,23590.0,70000 ,2020,231 hp,Gasoline,Manual,115 ,5 
985,DE,MINI Cooper S,23690.0,- ,2018,136 hp,Diesel,Automatic,106 ,4 
986,,,,,2016,136 hp,Gasoline,Automatic,133 ,5.7 
987,DE,MINI Cooper,24490.0,12414 ,2017,192 hp,Gasoline,Automatic,133 ,6.7 
988,DE,MINI Cooper SD,24790.0,87500 ,2018,192 hp,Gasoline,Automatic,122 ,5.4 
989,DE,MINI John Cooper Works,24900.0,63722 ,,184 hp,,,,
990,DE,MINI John Cooper Works,24900.0,73384 ,,231 hp,,,,
991,DE,MINI Cooper,24995.0,16141 ,2021,136 hp,Gasoline,Automatic,132 ,5 
992,DE,MINI John Cooper Works,25790.0,- ,2021,136 hp,Gasoline,Automatic,145 ,5.3 
993,,,,,2021,277 hp,Gasoline,Manual,145 ,6.4 
994,DE,MINI John Cooper Works,27690.0,- ,2021,231 hp,Electric,Automatic,0 ,- (
995,,,,,,184 hp,,,,
996,DE,MINI Cooper,28690.0,13490 ,2018,184 hp,Gasoline,Automatic,130 ,6.7 
997,DE,MINI Cooper S,28980.0,12790 ,2021,231 hp,Gasoline,Automatic,132 ,5 
998,DE,MINI Cooper,28980.0,10 ,2019,184 hp,Gasoline,Automatic,122 ,5.4 
999,DE,MINI Cooper S,28990.0,1568 ,2015,192 hp,Gasoline,Automatic,133 ,5.7 
1000,DE,MINI Cooper,28999.0,- ,2018,231 hp,Gasoline,Automatic,130 ,5.7 
1001,,,,,2021,150 hp,Electric,Automatic,0 ,- (
1002,DE,MINI John Cooper Works,29749.0,39750 ,2021,231 hp,Electric,Automatic,0 ,- (
1003,DE,MINI Cooper,29980.0,4290 ,2018,136 hp,Gasoline,Automatic,130 ,5.7 
1004,DE,MINI Cooper,29990.0,22200 ,2022,184 hp,Electric,Automatic,0 ,- (
1005,DE,MINI John Cooper Works,29990.0,59999 ,2019,136 hp,Gasoline,Automatic,127 ,5 
1006,DE,MINI John Cooper Works,30490.0,40213 ,2018,178 hp,Gasoline,Automatic,140 ,6.1 
1007,DE,MINI Cooper,30889.0,25174 ,2021,306 hp,Diesel,Automatic,111 ,4.2 
1008,DE,MINI Cooper SE,30900.0,14050 ,2020,231 hp,Gasoline,Automatic,135 ,5.9 
1009,DE,MINI John Cooper Works,30900.0,53460 ,2022,178 hp,Gasoline,Automatic,132 ,5 
1010,DE,MINI Cooper SE,30949.0,3000 ,2022,184 hp,Electric,Automatic,0 ,- (
1011,DE,MINI Cooper S,30990.0,13750 ,2022,306 hp,Gasoline,Manual,130 ,6.1 
1012,DE,MINI John Cooper Works,31490.0,24300 ,2022,306 hp,Gasoline,Automatic,121 ,5.3 
1013,DE,MINI Cooper D,31690.0,9896 ,,95 hp,,,,
1014,DE,MINI John Cooper Works,32700.0,15500 ,2020,174 hp,Gasoline,Automatic,159 ,7 
1015,DE,MINI Cooper,33500.0,1000 ,2021,75 hp,Gasoline,Automatic,166 ,7 
1016,DE,MINI Cooper SE,34249.0,1001 ,2022,102 hp,Gasoline,Automatic,124 ,5.4 
1017,DE,MINI Cooper,34499.0,995 ,2021,102 hp,Electric,Automatic,0 ,- (
1018,DE,MINI Cooper S,34990.0,500 ,2020,136 hp,Gasoline,Automatic,167 ,7.3 
1019,DE,MINI Cooper S,35480.0,0 ,2021,170 hp,Gasoline,Automatic,161 ,7 
1020,,,,,,75 hp,,,,
1021,DE,MINI Cooper,37291.0,16387 ,2008,75 hp,Gasoline,Automatic,157 ,6.6 
1022,DE,MINI John Cooper Works,37850.0,10715 ,2008,102 hp,Gasoline,Manual,164 ,7 
1023,DE,MINI Cooper S,39800.0,2000 ,,116 hp,,,,
1024,DE,MINI Cooper SE,43099.0,1001 ,2017,102 hp,Gasoline,Manual,121 ,5.1 
1025,DE,MINI John Cooper Works,44860.0,5607 ,2016,102 hp,Gasoline,Automatic,114 ,4.8 
1026,DE,MINI John Cooper Works,49950.0,1400 ,2018,192 hp,Gasoline,Manual,122 ,5.4 
1027,,,,,,136 hp,,,,
1028,DE,MINI One,6890.0,93100 ,2015,102 hp,Gasoline,Manual,107 ,4.6 
1029,DE,MINI Cooper S,7490.0,137900 ,2016,102 hp,Diesel,Manual,106 ,4 
1030,,,,,2019,170 hp,Gasoline,Manual,124 ,5.4 
1031,DE,MINI One,14980.0,42464 ,2019,102 hp,Gasoline,Manual,124 ,5.4 
1032,DE,MINI One,14999.0,54023 ,2018,136 hp,Gasoline,Automatic,117 ,5.1 
1033,DE,MINI One,14999.0,34530 ,2018,136 hp,Diesel,Manual,102 ,3.9 
1034,,,,,2019,192 hp,Gasoline,Automatic,128 ,5.4 
1035,DE,MINI Cooper,16990.0,35766 ,2018,136 hp,Gasoline,Automatic,127 ,5.4 
1036,DE,MINI Cooper SD,17600.0,74214 ,2015,102 hp,Gasoline,Manual,139 ,5.9 
1037,DE,MINI One,17890.0,15493 ,2017,136 hp,Gasoline,Automatic,112 ,4.8 
1038,DE,MINI One,17890.0,18306 ,2020,116 hp,Gasoline,Automatic,109 ,4.8 
1039,DE,MINI One,17930.0,43128 ,2019,136 hp,Gasoline,Automatic,109 ,4.8 
1040,DE,MINI Cooper D,17998.0,99171 ,2015,192 hp,Diesel,Manual,0 ,- (
1041,DE,MINI One,18450.0,26364 ,2018,102 hp,Gasoline,Automatic,130 ,5.7 
1042,DE,MINI One,18760.0,25600 ,2018,102 hp,Gasoline,Automatic,112 ,4.9 
1043,DE,MINI Cooper S,18890.0,37657 ,2018,150 hp,Gasoline,Automatic,122 ,5.4 
1044,DE,MINI Cooper,18900.0,22497 ,2015,136 hp,Gasoline,Automatic,123 ,5.3 
1045,DE,MINI One,19120.0,23000 ,2018,192 hp,Gasoline,Automatic,126 ,5.3 
1046,DE,MINI One,19550.0,19121 ,2019,136 hp,Gasoline,Automatic,116 ,5.1 
1047,DE,MINI Cooper SD,19890.0,57100 ,2019,192 hp,Gasoline,Automatic,119 ,5.2 
1048,DE,MINI One,20700.0,30633 ,2018,192 hp,Diesel,Automatic,100 ,3.8 
1049,DE,MINI Cooper,20700.0,32776 ,2016,136 hp,Gasoline,Manual,121 ,5.1 
1050,DE,MINI Cooper,20800.0,25020 ,2017,192 hp,Gasoline,Automatic,126 ,5.3 
1051,DE,MINI Cooper S,20850.0,20689 ,2021,192 hp,Gasoline,Manual,116 ,5 
